time,temperature,weather,condition,power_mhw
2020-06-11 19:00:00,42.79,hot,night,56.12
2020-06-11 20:00:00,45.24,hot,night,52.89
2020-06-11 21:00:00,43.4,hot,night,50.38
2020-06-11 22:00:00,45.33,hot,night,40.97
2020-06-11 23:00:00,40.85,hot,night,49.72
2020-06-12 00:00:00,34.75,hot,night,46.77
2020-06-12 01:00:00,36.45,hot,night,47.06
2020-06-12 02:00:00,34.68,hot,night,59.32
2020-06-12 03:00:00,34.81,hot,night,55.12
2020-06-12 04:00:00,36.02,hot,night,52.26
2020-06-12 05:00:00,35.31,hot,night,55.3
2020-06-12 06:00:00,37.19,hot,day,87.39
2020-06-12 07:00:00,38.1,hot,day,79.11
2020-06-12 08:00:00,33.83,hot,day,86.75
2020-06-12 09:00:00,37.14,hot,day,76.29
2020-06-12 10:00:00,42.31,hot,day,74.76
2020-06-12 11:00:00,36.93,hot,day,82.62
2020-06-12 12:00:00,35.98,hot,day,92.16
2020-06-12 13:00:00,43.56,hot,day,88.96
2020-06-12 14:00:00,39.5,hot,day,91.42
2020-06-12 15:00:00,41.22,hot,day,86.66
2020-06-12 16:00:00,42.51,hot,day,89.73
2020-06-12 17:00:00,41.07,hot,day,85.62
2020-06-12 18:00:00,44.38,hot,day,88.08
2020-06-12 19:00:00,45.7,hot,night,57.09
2020-06-12 20:00:00,51.63,hot,night,56.79
2020-06-12 21:00:00,46.6,hot,night,61.87
2020-06-12 22:00:00,44.47,hot,night,57.34
2020-06-12 23:00:00,44.67,hot,night,53.44
2020-06-13 00:00:00,35.24,hot,night,57.96
2020-06-13 01:00:00,29.6,hot,night,35.73
2020-06-13 02:00:00,35.16,hot,night,44.73
2020-06-13 03:00:00,32.43,hot,night,57.67
2020-06-13 04:00:00,37.41,hot,night,63.72
2020-06-13 05:00:00,35.04,hot,night,71.97
2020-06-13 06:00:00,33.48,hot,day,79.12
2020-06-13 07:00:00,34.14,hot,day,90.46
2020-06-13 08:00:00,36.54,hot,day,89.74
2020-06-13 09:00:00,38.44,hot,day,85.92
2020-06-13 10:00:00,35.19,hot,day,83.64
2020-06-13 11:00:00,40.87,hot,day,86.32
2020-06-13 12:00:00,36.75,hot,day,74.78
2020-06-13 13:00:00,40.46,hot,day,89.87
2020-06-13 14:00:00,41.84,hot,day,79.96
2020-06-13 15:00:00,41.38,hot,day,88.52
2020-06-13 16:00:00,42.53,hot,day,90.74
2020-06-13 17:00:00,44.26,hot,day,92.72
2020-06-13 18:00:00,46.13,hot,day,89.45
2020-06-13 19:00:00,41.73,hot,night,59.52
2020-06-13 20:00:00,44.96,hot,night,50.86
2020-06-13 21:00:00,41.96,hot,night,60.66
2020-06-13 22:00:00,48.47,hot,night,63.49
2020-06-13 23:00:00,43.59,hot,night,49.95
2020-06-14 00:00:00,38.81,hot,night,51.88
2020-06-14 01:00:00,33.63,hot,night,58.36
2020-06-14 02:00:00,33.72,hot,night,60.07
2020-06-14 03:00:00,34.37,hot,night,53.14
2020-06-14 04:00:00,33.01,hot,night,62.48
2020-06-14 05:00:00,36.07,hot,night,62.73
2020-06-14 06:00:00,37.16,hot,day,92.68
2020-06-14 07:00:00,37.29,hot,day,85.31
2020-06-14 08:00:00,35.01,hot,day,86.34
2020-06-14 09:00:00,36.33,hot,day,88.01
2020-06-14 10:00:00,40.75,hot,day,87.57
2020-06-14 11:00:00,39.07,hot,day,83.9
2020-06-14 12:00:00,38.96,hot,day,80.39
2020-06-14 13:00:00,39.27,hot,day,88.79
2020-06-14 14:00:00,42.64,hot,day,84.97
2020-06-14 15:00:00,41.98,hot,day,80.66
2020-06-14 16:00:00,42.11,hot,day,88.75
2020-06-14 17:00:00,41.64,hot,day,86.69
2020-06-14 18:00:00,45.73,hot,day,95.4
2020-06-14 19:00:00,42.15,hot,night,53.0
2020-06-14 20:00:00,45.54,hot,night,56.74
2020-06-14 21:00:00,48.43,hot,night,57.92
2020-06-14 22:00:00,44.85,hot,night,55.25
2020-06-14 23:00:00,46.52,hot,night,66.62
2020-06-15 00:00:00,34.24,hot,night,56.94
2020-06-15 01:00:00,36.16,hot,night,48.6
2020-06-15 02:00:00,34.45,hot,night,56.34
2020-06-15 03:00:00,34.7,hot,night,59.73
2020-06-15 04:00:00,35.39,hot,night,55.47
2020-06-15 05:00:00,38.83,hot,night,55.67
2020-06-15 06:00:00,36.54,hot,day,84.06
2020-06-15 07:00:00,38.0,hot,day,83.13
2020-06-15 08:00:00,36.41,hot,day,83.05
2020-06-15 09:00:00,36.99,hot,day,91.84
2020-06-15 10:00:00,40.1,hot,day,86.69
2020-06-15 11:00:00,38.11,hot,day,77.91
2020-06-15 12:00:00,39.28,hot,day,74.81
2020-06-15 13:00:00,40.52,hot,day,92.5
2020-06-15 14:00:00,42.94,hot,day,81.74
2020-06-15 15:00:00,39.61,hot,day,76.8
2020-06-15 16:00:00,43.07,hot,day,85.0
2020-06-15 17:00:00,40.35,hot,day,89.35
2020-06-15 18:00:00,39.56,hot,day,80.85
2020-06-15 19:00:00,44.6,hot,night,60.4
2020-06-15 20:00:00,44.69,hot,night,51.52
2020-06-15 21:00:00,45.71,hot,night,55.41
2020-06-15 22:00:00,47.5,hot,night,60.81
2020-06-15 23:00:00,48.28,hot,night,55.09
2020-06-16 00:00:00,33.53,hot,night,46.38
2020-06-16 01:00:00,34.86,hot,night,61.11
2020-06-16 02:00:00,34.54,hot,night,52.79
2020-06-16 03:00:00,30.98,hot,night,63.6
2020-06-16 04:00:00,36.09,hot,night,58.86
2020-06-16 05:00:00,36.36,hot,night,54.73
2020-06-16 06:00:00,34.77,hot,day,85.72
2020-06-16 07:00:00,38.2,hot,day,89.77
2020-06-16 08:00:00,38.63,hot,day,86.76
2020-06-16 09:00:00,36.55,hot,day,78.44
2020-06-16 10:00:00,37.39,hot,day,74.34
2020-06-16 11:00:00,41.18,hot,day,78.97
2020-06-16 12:00:00,41.01,hot,day,77.19
2020-06-16 13:00:00,38.57,hot,day,87.16
2020-06-16 14:00:00,42.02,hot,day,96.23
2020-06-16 15:00:00,38.33,hot,day,84.87
2020-06-16 16:00:00,43.34,hot,day,85.67
2020-06-16 17:00:00,43.14,hot,day,79.32
2020-06-16 18:00:00,42.09,hot,day,89.36
2020-06-16 19:00:00,42.29,hot,night,56.45
2020-06-16 20:00:00,44.76,hot,night,55.11
2020-06-16 21:00:00,42.32,hot,night,57.48
2020-06-16 22:00:00,45.18,hot,night,52.44
2020-06-16 23:00:00,44.26,hot,night,54.83
2020-06-17 00:00:00,29.98,hot,night,37.21
2020-06-17 01:00:00,35.25,hot,night,52.47
2020-06-17 02:00:00,34.11,hot,night,61.88
2020-06-17 03:00:00,34.85,hot,night,55.22
2020-06-17 04:00:00,34.1,hot,night,49.32
2020-06-17 05:00:00,33.03,hot,night,49.36
2020-06-17 06:00:00,32.84,hot,day,84.16
2020-06-17 07:00:00,38.24,hot,day,90.07
2020-06-17 08:00:00,37.92,hot,day,82.28
2020-06-17 09:00:00,41.17,hot,day,82.72
2020-06-17 10:00:00,35.16,hot,day,83.9
2020-06-17 11:00:00,36.97,hot,day,84.22
2020-06-17 12:00:00,38.56,hot,day,81.06
2020-06-17 13:00:00,40.15,hot,day,83.83
2020-06-17 14:00:00,42.43,hot,day,89.44
2020-06-17 15:00:00,39.52,hot,day,85.54
2020-06-17 16:00:00,46.06,hot,day,82.93
2020-06-17 17:00:00,43.45,hot,day,81.68
2020-06-17 18:00:00,46.46,hot,day,77.45
2020-06-17 19:00:00,45.72,hot,night,54.2
2020-06-17 20:00:00,44.04,hot,night,58.85
2020-06-17 21:00:00,46.04,hot,night,46.87
2020-06-17 22:00:00,46.38,hot,night,54.07
2020-06-17 23:00:00,47.06,hot,night,57.63
2020-06-18 00:00:00,35.83,hot,night,49.6
2020-06-18 01:00:00,37.29,hot,night,58.7
2020-06-18 02:00:00,33.96,hot,night,56.82
2020-06-18 03:00:00,33.25,hot,night,47.33
2020-06-18 04:00:00,36.42,hot,night,47.11
2020-06-18 05:00:00,35.92,hot,night,55.15
2020-06-18 06:00:00,36.75,hot,day,89.34
2020-06-18 07:00:00,34.15,hot,day,85.11
2020-06-18 08:00:00,36.77,hot,day,73.85
2020-06-18 09:00:00,37.32,hot,day,91.78
2020-06-18 10:00:00,39.2,hot,day,93.76
2020-06-18 11:00:00,39.99,hot,day,77.77
2020-06-18 12:00:00,41.65,hot,day,88.13
2020-06-18 13:00:00,42.02,hot,day,87.52
2020-06-18 14:00:00,39.69,hot,day,91.98
2020-06-18 15:00:00,44.5,hot,day,88.68
2020-06-18 16:00:00,41.94,hot,day,73.79
2020-06-18 17:00:00,43.29,hot,day,77.51
2020-06-18 18:00:00,43.92,hot,day,82.37
2020-06-18 19:00:00,41.59,hot,night,58.94
2020-06-18 20:00:00,44.03,hot,night,54.47
2020-06-18 21:00:00,43.93,hot,night,58.3
2020-06-18 22:00:00,47.31,hot,night,49.08
2020-06-18 23:00:00,46.65,hot,night,54.22
2020-06-19 00:00:00,35.01,hot,night,45.58
2020-06-19 01:00:00,34.31,hot,night,53.45
2020-06-19 02:00:00,32.21,hot,night,59.01
2020-06-19 03:00:00,33.88,hot,night,57.71
2020-06-19 04:00:00,33.87,hot,night,58.95
2020-06-19 05:00:00,34.99,hot,night,55.81
2020-06-19 06:00:00,38.02,hot,day,85.99
2020-06-19 07:00:00,35.91,hot,day,86.54
2020-06-19 08:00:00,35.9,hot,day,74.91
2020-06-19 09:00:00,38.55,hot,day,82.62
2020-06-19 10:00:00,39.95,hot,day,85.11
2020-06-19 11:00:00,40.41,hot,day,85.71
2020-06-19 12:00:00,36.37,hot,day,77.05
2020-06-19 13:00:00,38.76,hot,day,80.17
2020-06-19 14:00:00,39.48,hot,day,90.03
2020-06-19 15:00:00,40.53,hot,day,84.29
2020-06-19 16:00:00,44.45,hot,day,85.19
2020-06-19 17:00:00,47.42,hot,day,87.36
2020-06-19 18:00:00,43.3,hot,day,85.21
2020-06-19 19:00:00,44.09,hot,night,47.53
2020-06-19 20:00:00,39.37,hot,night,61.24
2020-06-19 21:00:00,43.44,hot,night,50.88
2020-06-19 22:00:00,49.24,hot,night,54.89
2020-06-19 23:00:00,45.95,hot,night,57.98
2020-06-20 00:00:00,37.66,hot,night,48.82
2020-06-20 01:00:00,36.15,hot,night,50.67
2020-06-20 02:00:00,37.77,hot,night,56.77
2020-06-20 03:00:00,35.97,hot,night,54.3
2020-06-20 04:00:00,33.52,hot,night,47.25
2020-06-20 05:00:00,32.52,hot,night,47.31
2020-06-20 06:00:00,35.46,hot,day,86.26
2020-06-20 07:00:00,36.79,hot,day,83.99
2020-06-20 08:00:00,36.45,hot,day,78.54
2020-06-20 09:00:00,37.19,hot,day,86.03
2020-06-20 10:00:00,38.72,hot,day,94.57
2020-06-20 11:00:00,39.36,hot,day,74.46
2020-06-20 12:00:00,43.26,hot,day,93.98
2020-06-20 13:00:00,37.78,hot,day,85.92
2020-06-20 14:00:00,43.1,hot,day,80.0
2020-06-20 15:00:00,38.41,hot,day,93.48
2020-06-20 16:00:00,40.78,hot,day,89.29
2020-06-20 17:00:00,43.03,hot,day,83.36
2020-06-20 18:00:00,45.46,hot,day,84.54
2020-06-20 19:00:00,43.58,hot,night,47.85
2020-06-20 20:00:00,47.31,hot,night,55.66
2020-06-20 21:00:00,45.36,hot,night,52.0
2020-06-20 22:00:00,46.79,hot,night,59.63
2020-06-20 23:00:00,43.95,hot,night,58.69
2020-06-21 00:00:00,34.59,hot,night,55.46
2020-06-21 01:00:00,33.94,hot,night,45.14
2020-06-21 02:00:00,32.51,hot,night,47.5
2020-06-21 03:00:00,35.52,hot,night,57.26
2020-06-21 04:00:00,38.28,hot,night,45.96
2020-06-21 05:00:00,33.73,hot,night,51.89
2020-06-21 06:00:00,35.68,hot,day,79.94
2020-06-21 07:00:00,33.78,hot,day,70.92
2020-06-21 08:00:00,38.11,hot,day,77.08
2020-06-21 09:00:00,38.64,hot,day,81.29
2020-06-21 10:00:00,36.95,hot,day,82.31
2020-06-21 11:00:00,40.43,hot,day,89.55
2020-06-21 12:00:00,38.37,hot,day,82.72
2020-06-21 13:00:00,39.82,hot,day,82.21
2020-06-21 14:00:00,34.12,hot,day,87.62
2020-06-21 15:00:00,42.57,hot,day,83.12
2020-06-21 16:00:00,42.6,hot,day,92.59
2020-06-21 17:00:00,42.41,hot,day,81.69
2020-06-21 18:00:00,44.57,hot,day,93.24
2020-06-21 19:00:00,41.99,hot,night,57.85
2020-06-21 20:00:00,41.62,hot,night,57.85
2020-06-21 21:00:00,40.48,hot,night,52.41
2020-06-21 22:00:00,45.2,hot,night,57.31
2020-06-21 23:00:00,46.66,hot,night,54.32
2020-06-22 00:00:00,37.66,hot,night,57.47
2020-06-22 01:00:00,33.08,hot,night,52.62
2020-06-22 02:00:00,33.44,hot,night,52.58
2020-06-22 03:00:00,38.59,hot,night,58.88
2020-06-22 04:00:00,34.0,hot,night,55.02
2020-06-22 05:00:00,34.36,hot,night,50.69
2020-06-22 06:00:00,38.31,hot,day,72.33
2020-06-22 07:00:00,38.55,hot,day,88.15
2020-06-22 08:00:00,36.85,hot,day,91.98
2020-06-22 09:00:00,39.93,hot,day,86.46
2020-06-22 10:00:00,39.36,hot,day,92.32
2020-06-22 11:00:00,35.87,hot,day,80.1
2020-06-22 12:00:00,37.74,hot,day,87.41
2020-06-22 13:00:00,39.76,hot,day,87.87
2020-06-22 14:00:00,40.39,hot,day,81.47
2020-06-22 15:00:00,39.15,hot,day,81.33
2020-06-22 16:00:00,41.98,hot,day,89.01
2020-06-22 17:00:00,42.13,hot,day,92.02
2020-06-22 18:00:00,43.11,hot,day,86.18
2020-06-22 19:00:00,44.0,hot,night,55.07
2020-06-22 20:00:00,41.31,hot,night,54.78
2020-06-22 21:00:00,41.05,hot,night,57.84
2020-06-22 22:00:00,42.6,hot,night,49.78
2020-06-22 23:00:00,44.71,hot,night,52.06
2020-06-23 00:00:00,34.12,hot,night,56.85
2020-06-23 01:00:00,33.76,hot,night,54.62
2020-06-23 02:00:00,36.64,hot,night,56.46
2020-06-23 03:00:00,35.1,hot,night,49.84
2020-06-23 04:00:00,36.43,hot,night,56.5
2020-06-23 05:00:00,37.65,hot,night,61.74
2020-06-23 06:00:00,36.96,hot,day,79.27
2020-06-23 07:00:00,37.14,hot,day,92.07
2020-06-23 08:00:00,38.91,hot,day,91.85
2020-06-23 09:00:00,36.06,hot,day,94.2
2020-06-23 10:00:00,39.22,hot,day,76.69
2020-06-23 11:00:00,36.95,hot,day,89.79
2020-06-23 12:00:00,37.99,hot,day,79.94
2020-06-23 13:00:00,41.75,hot,day,91.84
2020-06-23 14:00:00,39.3,hot,day,85.6
2020-06-23 15:00:00,40.44,hot,day,81.66
2020-06-23 16:00:00,44.71,hot,day,85.74
2020-06-23 17:00:00,41.14,hot,day,91.94
2020-06-23 18:00:00,43.03,hot,day,85.65
2020-06-23 19:00:00,45.02,hot,night,51.63
2020-06-23 20:00:00,45.0,hot,night,61.42
2020-06-23 21:00:00,42.16,hot,night,55.96
2020-06-23 22:00:00,45.17,hot,night,58.62
2020-06-23 23:00:00,44.83,hot,night,49.93
2020-06-24 00:00:00,36.17,hot,night,60.7
2020-06-24 01:00:00,35.38,hot,night,46.23
2020-06-24 02:00:00,34.66,hot,night,47.83
2020-06-24 03:00:00,39.14,hot,night,55.6
2020-06-24 04:00:00,34.4,hot,night,50.41
2020-06-24 05:00:00,34.41,hot,night,48.9
2020-06-24 06:00:00,36.62,hot,day,90.2
2020-06-24 07:00:00,39.83,hot,day,81.57
2020-06-24 08:00:00,38.7,hot,day,80.67
2020-06-24 09:00:00,38.42,hot,day,84.73
2020-06-24 10:00:00,37.49,hot,day,93.52
2020-06-24 11:00:00,38.52,hot,day,86.39
2020-06-24 12:00:00,37.54,hot,day,84.64
2020-06-24 13:00:00,41.27,hot,day,81.59
2020-06-24 14:00:00,42.64,hot,day,75.19
2020-06-24 15:00:00,42.85,hot,day,87.45
2020-06-24 16:00:00,43.85,hot,day,80.79
2020-06-24 17:00:00,43.48,hot,day,81.7
2020-06-24 18:00:00,41.22,hot,day,92.95
2020-06-24 19:00:00,46.16,hot,night,55.22
2020-06-24 20:00:00,42.53,hot,night,60.36
2020-06-24 21:00:00,40.83,hot,night,67.69
2020-06-24 22:00:00,44.05,hot,night,57.08
2020-06-24 23:00:00,44.51,hot,night,55.51
2020-06-25 00:00:00,33.74,hot,night,56.9
2020-06-25 01:00:00,32.15,hot,night,59.04
2020-06-25 02:00:00,35.09,hot,night,55.11
2020-06-25 03:00:00,34.79,hot,night,48.33
2020-06-25 04:00:00,32.83,hot,night,51.87
2020-06-25 05:00:00,32.55,hot,night,51.4
2020-06-25 06:00:00,36.31,hot,day,91.38
2020-06-25 07:00:00,36.1,hot,day,92.75
2020-06-25 08:00:00,37.38,hot,day,82.05
2020-06-25 09:00:00,34.13,hot,day,82.87
2020-06-25 10:00:00,40.43,hot,day,84.2
2020-06-25 11:00:00,42.87,hot,day,88.22
2020-06-25 12:00:00,44.45,hot,day,88.23
2020-06-25 13:00:00,39.61,hot,day,82.86
2020-06-25 14:00:00,41.47,hot,day,90.84
2020-06-25 15:00:00,41.7,hot,day,88.67
2020-06-25 16:00:00,44.79,hot,day,81.26
2020-06-25 17:00:00,42.24,hot,day,84.25
2020-06-25 18:00:00,44.0,hot,day,92.75
2020-06-25 19:00:00,45.35,hot,night,50.3
2020-06-25 20:00:00,43.44,hot,night,54.51
2020-06-25 21:00:00,48.74,hot,night,56.0
2020-06-25 22:00:00,41.77,hot,night,53.31
2020-06-25 23:00:00,45.21,hot,night,48.33
2020-06-26 00:00:00,37.03,hot,night,56.41
2020-06-26 01:00:00,37.89,hot,night,55.65
2020-06-26 02:00:00,36.84,hot,night,53.35
2020-06-26 03:00:00,30.11,hot,night,61.76
2020-06-26 04:00:00,34.11,hot,night,55.28
2020-06-26 05:00:00,33.44,hot,night,48.64
2020-06-26 06:00:00,32.37,hot,day,94.49
2020-06-26 07:00:00,38.41,hot,day,79.43
2020-06-26 08:00:00,35.2,hot,day,95.99
2020-06-26 09:00:00,36.41,hot,day,86.41
2020-06-26 10:00:00,37.8,hot,day,79.75
2020-06-26 11:00:00,39.16,hot,day,81.17
2020-06-26 12:00:00,40.9,hot,day,80.56
2020-06-26 13:00:00,43.58,hot,day,84.22
2020-06-26 14:00:00,39.05,hot,day,91.28
2020-06-26 15:00:00,38.9,hot,day,82.8
2020-06-26 16:00:00,42.18,hot,day,81.44
2020-06-26 17:00:00,39.89,hot,day,83.68
2020-06-26 18:00:00,40.28,hot,day,82.22
2020-06-26 19:00:00,41.71,hot,night,58.58
2020-06-26 20:00:00,49.31,hot,night,57.26
2020-06-26 21:00:00,45.93,hot,night,51.75
2020-06-26 22:00:00,44.39,hot,night,65.66
2020-06-26 23:00:00,43.38,hot,night,56.46
2020-06-27 00:00:00,34.32,hot,night,57.0
2020-06-27 01:00:00,35.0,hot,night,47.34
2020-06-27 02:00:00,34.23,hot,night,58.57
2020-06-27 03:00:00,37.07,hot,night,47.08
2020-06-27 04:00:00,33.57,hot,night,64.78
2020-06-27 05:00:00,34.04,hot,night,58.59
2020-06-27 06:00:00,35.59,hot,day,86.4
2020-06-27 07:00:00,36.14,hot,day,87.7
2020-06-27 08:00:00,36.84,hot,day,88.39
2020-06-27 09:00:00,35.21,hot,day,74.84
2020-06-27 10:00:00,40.94,hot,day,91.38
2020-06-27 11:00:00,39.19,hot,day,84.69
2020-06-27 12:00:00,36.43,hot,day,89.38
2020-06-27 13:00:00,41.67,hot,day,76.06
2020-06-27 14:00:00,40.04,hot,day,82.41
2020-06-27 15:00:00,44.67,hot,day,84.36
2020-06-27 16:00:00,42.19,hot,day,92.44
2020-06-27 17:00:00,40.09,hot,day,88.63
2020-06-27 18:00:00,40.36,hot,day,76.45
2020-06-27 19:00:00,42.8,hot,night,61.31
2020-06-27 20:00:00,46.02,hot,night,62.15
2020-06-27 21:00:00,42.33,hot,night,55.58
2020-06-27 22:00:00,44.8,hot,night,59.4
2020-06-27 23:00:00,47.51,hot,night,43.51
2020-06-28 00:00:00,37.53,hot,night,49.67
2020-06-28 01:00:00,34.24,hot,night,60.39
2020-06-28 02:00:00,33.62,hot,night,58.63
2020-06-28 03:00:00,28.67,hot,night,34.24
2020-06-28 04:00:00,36.76,hot,night,52.64
2020-06-28 05:00:00,33.46,hot,night,44.51
2020-06-28 06:00:00,36.08,hot,day,82.89
2020-06-28 07:00:00,33.49,hot,day,87.58
2020-06-28 08:00:00,37.11,hot,day,82.27
2020-06-28 09:00:00,42.4,hot,day,84.8
2020-06-28 10:00:00,39.58,hot,day,86.63
2020-06-28 11:00:00,40.11,hot,day,84.72
2020-06-28 12:00:00,37.59,hot,day,83.85
2020-06-28 13:00:00,39.75,hot,day,81.2
2020-06-28 14:00:00,41.02,hot,day,81.72
2020-06-28 15:00:00,40.29,hot,day,88.28
2020-06-28 16:00:00,40.93,hot,day,88.1
2020-06-28 17:00:00,41.09,hot,day,88.41
2020-06-28 18:00:00,42.87,hot,day,83.86
2020-06-28 19:00:00,42.15,hot,night,54.0
2020-06-28 20:00:00,43.96,hot,night,55.31
2020-06-28 21:00:00,43.8,hot,night,58.6
2020-06-28 22:00:00,43.69,hot,night,56.4
2020-06-28 23:00:00,40.5,hot,night,66.06
2020-06-29 00:00:00,33.77,hot,night,58.98
2020-06-29 01:00:00,32.22,hot,night,58.32
2020-06-29 02:00:00,37.03,hot,night,60.02
2020-06-29 03:00:00,36.74,hot,night,55.27
2020-06-29 04:00:00,35.04,hot,night,51.11
2020-06-29 05:00:00,33.14,hot,night,49.0
2020-06-29 06:00:00,37.86,hot,day,79.06
2020-06-29 07:00:00,35.52,hot,day,83.76
2020-06-29 08:00:00,33.36,hot,day,83.28
2020-06-29 09:00:00,38.15,hot,day,86.53
2020-06-29 10:00:00,39.53,hot,day,82.89
2020-06-29 11:00:00,36.04,hot,day,93.12
2020-06-29 12:00:00,40.34,hot,day,83.71
2020-06-29 13:00:00,38.7,hot,day,90.78
2020-06-29 14:00:00,39.81,hot,day,77.72
2020-06-29 15:00:00,40.81,hot,day,81.78
2020-06-29 16:00:00,39.26,hot,day,80.92
2020-06-29 17:00:00,43.15,hot,day,82.43
2020-06-29 18:00:00,42.73,hot,day,88.62
2020-06-29 19:00:00,43.41,hot,night,53.44
2020-06-29 20:00:00,46.43,hot,night,56.97
2020-06-29 21:00:00,43.85,hot,night,58.36
2020-06-29 22:00:00,47.4,hot,night,61.1
2020-06-29 23:00:00,47.75,hot,night,53.13
2020-06-30 00:00:00,30.54,hot,night,58.52
2020-06-30 01:00:00,31.93,hot,night,52.0
2020-06-30 02:00:00,36.26,hot,night,54.75
2020-06-30 03:00:00,33.84,hot,night,60.23
2020-06-30 04:00:00,34.15,hot,night,56.4
2020-06-30 05:00:00,34.86,hot,night,53.43
2020-06-30 06:00:00,36.56,hot,day,83.74
2020-06-30 07:00:00,36.94,hot,day,84.21
2020-06-30 08:00:00,36.86,hot,day,82.13
2020-06-30 09:00:00,42.08,hot,day,83.0
2020-06-30 10:00:00,38.83,hot,day,82.17
2020-06-30 11:00:00,40.03,hot,day,87.89
2020-06-30 12:00:00,40.22,hot,day,81.22
2020-06-30 13:00:00,41.02,hot,day,81.31
2020-06-30 14:00:00,41.06,hot,day,82.29
2020-06-30 15:00:00,41.14,hot,day,83.11
2020-06-30 16:00:00,45.0,hot,day,86.21
2020-06-30 17:00:00,39.93,hot,day,81.52
2020-06-30 18:00:00,42.88,hot,day,92.56
2020-06-30 19:00:00,47.39,hot,night,46.96
2020-06-30 20:00:00,42.12,hot,night,56.35
2020-06-30 21:00:00,39.52,hot,night,60.8
2020-06-30 22:00:00,43.64,hot,night,48.31
2020-06-30 23:00:00,40.78,hot,night,47.11
2020-07-01 00:00:00,34.26,hot,night,55.91
2020-07-01 01:00:00,33.73,hot,night,59.23
2020-07-01 02:00:00,35.75,hot,night,60.17
2020-07-01 03:00:00,36.21,hot,night,52.4
2020-07-01 04:00:00,35.06,hot,night,55.31
2020-07-01 05:00:00,30.83,hot,night,47.89
2020-07-01 06:00:00,33.74,hot,day,85.45
2020-07-01 07:00:00,39.54,hot,day,82.89
2020-07-01 08:00:00,35.1,hot,day,84.94
2020-07-01 09:00:00,35.8,hot,day,74.57
2020-07-01 10:00:00,37.13,hot,day,84.25
2020-07-01 11:00:00,43.2,hot,day,89.68
2020-07-01 12:00:00,38.21,hot,day,83.3
2020-07-01 13:00:00,43.0,hot,day,79.86
2020-07-01 14:00:00,38.17,hot,day,84.2
2020-07-01 15:00:00,38.99,hot,day,80.42
2020-07-01 16:00:00,41.3,hot,day,85.45
2020-07-01 17:00:00,42.75,hot,day,84.05
2020-07-01 18:00:00,40.41,hot,day,83.73
2020-07-01 19:00:00,43.66,hot,night,49.7
2020-07-01 20:00:00,43.53,hot,night,55.43
2020-07-01 21:00:00,44.79,hot,night,62.47
2020-07-01 22:00:00,43.23,hot,night,55.09
2020-07-01 23:00:00,41.74,hot,night,52.02
2020-07-02 00:00:00,29.79,hot,night,24.86
2020-07-02 01:00:00,35.57,hot,night,51.67
2020-07-02 02:00:00,31.1,hot,night,59.66
2020-07-02 03:00:00,32.96,hot,night,56.64
2020-07-02 04:00:00,35.35,hot,night,53.13
2020-07-02 05:00:00,35.22,hot,night,55.21
2020-07-02 06:00:00,37.61,hot,day,93.61
2020-07-02 07:00:00,33.87,hot,day,81.28
2020-07-02 08:00:00,37.92,hot,day,83.95
2020-07-02 09:00:00,36.55,hot,day,78.22
2020-07-02 10:00:00,38.59,hot,day,84.7
2020-07-02 11:00:00,38.47,hot,day,73.76
2020-07-02 12:00:00,38.92,hot,day,89.95
2020-07-02 13:00:00,40.99,hot,day,85.76
2020-07-02 14:00:00,39.29,hot,day,83.06
2020-07-02 15:00:00,42.57,hot,day,87.03
2020-07-02 16:00:00,39.42,hot,day,87.98
2020-07-02 17:00:00,43.45,hot,day,88.82
2020-07-02 18:00:00,40.84,hot,day,85.39
2020-07-02 19:00:00,44.87,hot,night,47.13
2020-07-02 20:00:00,46.44,hot,night,49.5
2020-07-02 21:00:00,41.77,hot,night,56.12
2020-07-02 22:00:00,44.3,hot,night,59.76
2020-07-02 23:00:00,43.41,hot,night,54.93
2020-07-03 00:00:00,35.59,hot,night,50.45
2020-07-03 01:00:00,38.41,hot,night,48.63
2020-07-03 02:00:00,32.3,hot,night,57.77
2020-07-03 03:00:00,33.95,hot,night,54.41
2020-07-03 04:00:00,32.91,hot,night,46.85
2020-07-03 05:00:00,34.39,hot,night,52.5
2020-07-03 06:00:00,33.53,hot,day,89.61
2020-07-03 07:00:00,35.68,hot,day,89.13
2020-07-03 08:00:00,35.74,hot,day,82.64
2020-07-03 09:00:00,40.85,hot,day,93.98
2020-07-03 10:00:00,38.94,hot,day,88.17
2020-07-03 11:00:00,38.01,hot,day,75.78
2020-07-03 12:00:00,40.29,hot,day,84.38
2020-07-03 13:00:00,41.87,hot,day,81.14
2020-07-03 14:00:00,41.16,hot,day,88.49
2020-07-03 15:00:00,42.06,hot,day,79.65
2020-07-03 16:00:00,40.5,hot,day,83.74
2020-07-03 17:00:00,42.1,hot,day,85.56
2020-07-03 18:00:00,42.65,hot,day,90.41
2020-07-03 19:00:00,41.27,hot,night,53.04
2020-07-03 20:00:00,40.41,hot,night,60.3
2020-07-03 21:00:00,42.39,hot,night,60.09
2020-07-03 22:00:00,43.17,hot,night,54.99
2020-07-03 23:00:00,48.45,hot,night,51.32
2020-07-04 00:00:00,33.07,hot,night,56.87
2020-07-04 01:00:00,32.33,hot,night,46.54
2020-07-04 02:00:00,36.14,hot,night,45.61
2020-07-04 03:00:00,32.64,hot,night,53.09
